ID,Date,Provider,Service,Resource ID,Amount,Currency,Cost Center,Team,Environment
c1171a1e-0f92-453d-b067-496f4aff034b,2026-07-15,AWS,EC2,aws-ec2-res,137.56,USD,Engineering,Backend Core,Production
acf19614-ae31-4d6d-b18a-75d48bf7de58,2026-07-15,AWS,RDS,aws-rds-res,86.96,USD,Engineering,Backend Core,Production
5d9f8817-d5df-485d-a2ee-bda214f1747a,2026-07-15,AWS,S3,aws-s3-res,38.25,USD,Engineering,Data Platform,Production
0744fe2e-1380-4876-b5d5-dfbe81742db3,2026-07-15,AWS,Lambda,aws-lambda-res,10.05,USD,Finance,Payments,Production
d469cd7c-a1fd-4ff9-8391-62eecdc384a8,2026-07-16,AWS,EC2,aws-ec2-res,136.76,USD,Engineering,Backend Core,Production
83f31483-7097-47b3-8ca4-b15334c0e61f,2026-07-16,AWS,RDS,aws-rds-res,78.2,USD,Engineering,Backend Core,Production
930db84d-8679-4d40-922d-c4265736d297,2026-07-16,AWS,S3,aws-s3-res,37.26,USD,Engineering,Data Platform,Production
1272454d-7193-4803-b72e-4464c0ad992a,2026-07-16,AWS,Lambda,aws-lambda-res,9.73,USD,Finance,Payments,Production
a0a7313d-127b-4c2f-9bff-b5a584840f81,2026-07-17,AWS,EC2,aws-ec2-res,134.25,USD,Engineering,Backend Core,Production
a1e9e66f-c4d5-4182-83c8-1772e65faca6,2026-07-17,AWS,RDS,aws-rds-res,89.22,USD,Engineering,Backend Core,Production
6e72fd8d-4bdf-472e-b21c-34adb674bd2b,2026-07-17,AWS,S3,aws-s3-res,37.25,USD,Engineering,Data Platform,Production
c6217f02-f9f2-4460-b66f-337ba8615357,2026-07-17,AWS,Lambda,aws-lambda-res,9.11,USD,Finance,Payments,Production
10cc0009-d689-40cc-96f5-4491638865e9,2026-07-18,AWS,EC2,aws-ec2-res,109.31,USD,Engineering,Backend Core,Production
752ed0b4-0e19-4195-a1b2-1cc1233e5554,2026-07-18,AWS,RDS,aws-rds-res,63.68,USD,Engineering,Backend Core,Production
cce8087d-e9c4-4d4c-ba06-47f4401a0bdb,2026-07-18,AWS,S3,aws-s3-res,30.58,USD,Engineering,Data Platform,Production
3fbd0d1e-c1eb-450c-ac31-8330a8c2e58a,2026-07-18,AWS,Lambda,aws-lambda-res,7.54,USD,Finance,Payments,Production
d72eadeb-be2e-43b8-848f-e4dc465ce053,2026-07-19,AWS,EC2,aws-ec2-res,113.52,USD,Engineering,Backend Core,Production
3a84728f-f016-4e33-8045-db1cacf2a696,2026-07-19,AWS,RDS,aws-rds-res,63.99,USD,Engineering,Backend Core,Production
07c590a8-2765-4b6c-8d83-b569cfa0fd61,2026-07-19,AWS,S3,aws-s3-res,28.21,USD,Engineering,Data Platform,Production
33d40f6c-b4a2-47e7-9e8f-d94a96f1c573,2026-07-19,AWS,Lambda,aws-lambda-res,7.48,USD,Finance,Payments,Production
ba3eb627-60a2-41c3-8ab9-72baddff04ee,2026-07-20,AWS,EC2,aws-ec2-res,136.55,USD,Engineering,Backend Core,Production
aa8f75e0-227f-42d4-a3e2-fb28d9423f77,2026-07-20,AWS,RDS,aws-rds-res,86.04,USD,Engineering,Backend Core,Production
0dd6096e-03d6-41b4-8c6b-24aa58359281,2026-07-20,AWS,S3,aws-s3-res,36.5,USD,Engineering,Data Platform,Production
dca06596-d000-4f6e-96dd-3c9b7e0996fb,2026-07-20,AWS,Lambda,aws-lambda-res,9.39,USD,Finance,Payments,Production
d59118c3-c5e8-41e7-b0d9-4a62d2c14e6b,2026-07-21,AWS,EC2,aws-ec2-res,140.53,USD,Engineering,Backend Core,Production
79f1b593-7609-4a26-a37a-4d9a392041d2,2026-07-21,AWS,RDS,aws-rds-res,90.5,USD,Engineering,Backend Core,Production
633ac475-e3eb-42ac-8cc2-12ff13578add,2026-07-21,AWS,S3,aws-s3-res,34.23,USD,Engineering,Data Platform,Production
6c300680-ee2c-46ba-9413-a73672afa0f8,2026-07-21,AWS,Lambda,aws-lambda-res,10.44,USD,Finance,Payments,Production
f8fcab12-a169-4d3b-8e1a-a05fd75e585b,2026-07-22,AWS,EC2,aws-ec2-res,133.99,USD,Engineering,Backend Core,Production
f23009c7-f70e-45ac-8956-47c815930f07,2026-07-22,AWS,RDS,aws-rds-res,83.91,USD,Engineering,Backend Core,Production
4c58db8d-67b2-4d30-b8d0-f4ae5d3a4b0e,2026-07-22,AWS,S3,aws-s3-res,34.61,USD,Engineering,Data Platform,Production
300eec7e-0537-4276-a9ff-c55bf6b48816,2026-07-22,AWS,Lambda,aws-lambda-res,9.36,USD,Finance,Payments,Production
b7844619-2a74-47c9-b936-b7f18831251f,2026-07-23,AWS,EC2,aws-ec2-res,141.05,USD,Engineering,Backend Core,Production
68bd1995-356d-47a8-8b50-2284d6b0448d,2026-07-23,AWS,RDS,aws-rds-res,91.07,USD,Engineering,Backend Core,Production
0ac42542-8cc3-4a2f-9427-9134840eb469,2026-07-23,AWS,S3,aws-s3-res,35.19,USD,Engineering,Data Platform,Production
5a40fb11-771f-486a-8005-be97e3697b35,2026-07-23,AWS,Lambda,aws-lambda-res,10.3,USD,Finance,Payments,Production
c303c8aa-157b-49b2-a326-830be95f957a,2026-07-24,AWS,EC2,aws-ec2-res,121.05,USD,Engineering,Backend Core,Production
cdbb01ca-2b0f-4c63-a108-30ad4dfe4d84,2026-07-24,AWS,RDS,aws-rds-res,81.4,USD,Engineering,Backend Core,Production
3c7363ca-d6bf-4266-873d-2fde5064f634,2026-07-24,AWS,S3,aws-s3-res,39.01,USD,Engineering,Data Platform,Production
b97cee93-1587-41e1-9c42-900071dbe9b6,2026-07-24,AWS,Lambda,aws-lambda-res,9.53,USD,Finance,Payments,Production
426920cd-7031-4cce-827a-a29b33baefd1,2026-07-25,AWS,EC2,aws-ec2-res,105.87,USD,Engineering,Backend Core,Production
9c0bcca3-a77d-4a21-8fae-eadf94afe87c,2026-07-25,AWS,RDS,aws-rds-res,73.9,USD,Engineering,Backend Core,Production
060ea971-ba9c-433e-95b5-1c91b422025a,2026-07-25,AWS,S3,aws-s3-res,29.66,USD,Engineering,Data Platform,Production
565ced7b-00c4-42f7-8306-6e18fa6471c7,2026-07-25,AWS,Lambda,aws-lambda-res,7.82,USD,Finance,Payments,Production
f4e6c716-782c-48c5-9ee5-66ff121aab42,2026-07-26,AWS,EC2,aws-ec2-res,101.83,USD,Engineering,Backend Core,Production
0e1dd7cf-c9e4-4f70-bf40-4af8e71a40e9,2026-07-26,AWS,RDS,aws-rds-res,67.17,USD,Engineering,Backend Core,Production
8c120b27-1e40-442b-a5f7-e215617e4f2c,2026-07-26,AWS,S3,aws-s3-res,27.38,USD,Engineering,Data Platform,Production
8e300836-4a90-403a-9f5b-0b8d23f7dd9e,2026-07-26,AWS,Lambda,aws-lambda-res,8.5,USD,Finance,Payments,Production
ba8265ef-9000-47ae-a105-b32db939993f,2026-07-27,AWS,EC2,aws-ec2-res,122.7,USD,Engineering,Backend Core,Production
f257bb69-258f-4080-9092-2791dfa945b5,2026-07-27,AWS,RDS,aws-rds-res,85.3,USD,Engineering,Backend Core,Production
4390789b-04bc-4763-b0cc-4555ccd3ce49,2026-07-27,AWS,S3,aws-s3-res,34.99,USD,Engineering,Data Platform,Production
f288182e-3f98-496f-a831-b5907008eeac,2026-07-27,AWS,Lambda,aws-lambda-res,9.65,USD,Finance,Payments,Production
3569341d-3528-4690-b586-d39c21cf9304,2026-07-28,AWS,EC2,aws-ec2-res,138.37,USD,Engineering,Backend Core,Production
5de7f34a-2d24-45b3-8e0c-820eb104a169,2026-07-28,AWS,RDS,aws-rds-res,80.92,USD,Engineering,Backend Core,Production
79fa9caf-aa5f-4e85-a59d-e085c31bc561,2026-07-28,AWS,S3,aws-s3-res,33.99,USD,Engineering,Data Platform,Production
7a783270-9479-48b0-8912-169a8d3d097d,2026-07-28,AWS,Lambda,aws-lambda-res,9.17,USD,Finance,Payments,Production
24c5b6ca-5f94-448b-bd58-4af4374cf606,2026-07-29,AWS,EC2,aws-ec2-res,137.37,USD,Engineering,Backend Core,Production
f612b9ee-762a-479d-8536-47ab8f1a12ea,2026-07-29,AWS,RDS,aws-rds-res,92.95,USD,Engineering,Backend Core,Production
f22639a3-2c0b-4b68-b5a0-006dd3e34cf8,2026-07-29,AWS,S3,aws-s3-res,38.04,USD,Engineering,Data Platform,Production
ebbd43d6-33be-43d9-b11c-db9d0bf7415c,2026-07-29,AWS,Lambda,aws-lambda-res,10.33,USD,Finance,Payments,Production
ca1e6c08-e2fb-447d-b014-5557787dad93,2026-07-30,AWS,EC2,aws-ec2-res,137.83,USD,Engineering,Backend Core,Production
f9ab224a-661a-408c-b1df-382844b450dc,2026-07-30,AWS,RDS,aws-rds-res,84.98,USD,Engineering,Backend Core,Production
9daed4e5-b891-4872-b468-0c96041a7b53,2026-07-30,AWS,S3,aws-s3-res,35.37,USD,Engineering,Data Platform,Production
1e035954-a52f-449a-aa5b-7dcb3ac855bd,2026-07-30,AWS,Lambda,aws-lambda-res,9.18,USD,Finance,Payments,Production
6b62e4b7-74e6-4a5a-8d8c-4fb173de94ae,2026-07-31,AWS,EC2,aws-ec2-res,143.0,USD,Engineering,Backend Core,Production
e60421b0-5c7f-4d11-89e3-7170809f3b68,2026-07-31,AWS,RDS,aws-rds-res,83.92,USD,Engineering,Backend Core,Production
214aa6f5-ae85-486c-9faf-5e3b481466d4,2026-07-31,AWS,S3,aws-s3-res,34.93,USD,Engineering,Data Platform,Production
541f3241-a03c-4da2-8133-a9e91544a174,2026-07-31,AWS,Lambda,aws-lambda-res,10.07,USD,Finance,Payments,Production
f48231c3-166a-4037-a703-c75ec83f430a,2026-08-01,AWS,EC2,aws-ec2-res,112.48,USD,Engineering,Backend Core,Production
13617ff1-0c6f-4712-9ad6-6b1d58cccbb2,2026-08-01,AWS,RDS,aws-rds-res,69.92,USD,Engineering,Backend Core,Production
bd2359a5-33e0-4c58-a2d6-8fda56d07bbd,2026-08-01,AWS,S3,aws-s3-res,28.47,USD,Engineering,Data Platform,Production
65c082ae-3e01-4769-8ab9-e8cae5768e46,2026-08-01,AWS,Lambda,aws-lambda-res,8.57,USD,Finance,Payments,Production
311a06f6-0a29-4761-a2bd-647aa9a67a37,2026-08-02,AWS,EC2,aws-ec2-res,114.47,USD,Engineering,Backend Core,Production
f64eaff6-239d-46de-9990-3e9600cc3677,2026-08-02,AWS,RDS,aws-rds-res,73.96,USD,Engineering,Backend Core,Production
c378e543-3e52-4e91-9ac5-a9aa62bfcb37,2026-08-02,AWS,S3,aws-s3-res,29.83,USD,Engineering,Data Platform,Production
6c2b0ea2-bb94-4a21-a84b-703f72c26704,2026-08-02,AWS,Lambda,aws-lambda-res,7.7,USD,Finance,Payments,Production
b2a322df-23b1-427c-9370-fd1b4dff8bb1,2026-08-03,AWS,EC2,aws-ec2-res,124.65,USD,Engineering,Backend Core,Production
b16a41bf-8af5-4de6-8610-5da1c8181175,2026-08-03,AWS,RDS,aws-rds-res,207.62,USD,Engineering,Backend Core,Production
d0daaaa2-34b9-4f06-80a4-d044cdd03b0c,2026-08-03,AWS,S3,aws-s3-res,38.94,USD,Engineering,Data Platform,Production
d3b9e641-eab0-4292-8732-4622d24c22d7,2026-08-03,AWS,Lambda,aws-lambda-res,9.51,USD,Finance,Payments,Production
18ce8e9c-6658-4994-922a-42a4ea3d2de6,2026-08-04,AWS,EC2,aws-ec2-res,134.72,USD,Engineering,Backend Core,Production
0b74cd43-f0ec-4e6b-b90d-25e825bf162a,2026-08-04,AWS,RDS,aws-rds-res,81.54,USD,Engineering,Backend Core,Production
67afc834-0b49-4560-b1f7-84729fe27aa9,2026-08-04,AWS,S3,aws-s3-res,35.22,USD,Engineering,Data Platform,Production
d9ad70f1-1dec-4674-9fa1-75a7a318af33,2026-08-04,AWS,Lambda,aws-lambda-res,9.55,USD,Finance,Payments,Production
6b923990-6fc5-4110-a7ed-5bac515ca758,2026-08-05,AWS,EC2,aws-ec2-res,140.95,USD,Engineering,Backend Core,Production
fa7ff23c-346d-4178-8b68-20073b99fed6,2026-08-05,AWS,RDS,aws-rds-res,86.25,USD,Engineering,Backend Core,Production
6bb921c7-e636-40c7-95ec-0b0e18375e07,2026-08-05,AWS,S3,aws-s3-res,35.71,USD,Engineering,Data Platform,Production
e8055224-58b7-43ab-9581-46661d87b6d1,2026-08-05,AWS,Lambda,aws-lambda-res,9.09,USD,Finance,Payments,Production
30c1b822-b71b-4067-af8a-4b48f225e92b,2026-08-06,AWS,EC2,aws-ec2-res,124.21,USD,Engineering,Backend Core,Production
3a247f5c-e46e-4a09-8ec9-854cc09fb028,2026-08-06,AWS,RDS,aws-rds-res,80.66,USD,Engineering,Backend Core,Production
7166cac5-0bb9-4ce8-903b-48a26eb61fde,2026-08-06,AWS,S3,aws-s3-res,38.79,USD,Engineering,Data Platform,Production
a2e7d1d1-7a96-4161-9ab4-6d607257e34d,2026-08-06,AWS,Lambda,aws-lambda-res,9.72,USD,Finance,Payments,Production
0ef73a03-fcf5-4ef5-ae79-7055f7f0e3d0,2026-08-07,AWS,EC2,aws-ec2-res,140.75,USD,Engineering,Backend Core,Production
2331150e-d47c-4388-a948-1dffdadbe6bf,2026-08-07,AWS,RDS,aws-rds-res,86.01,USD,Engineering,Backend Core,Production
9527d6f4-476d-4d1d-b209-a02e52ec1a0d,2026-08-07,AWS,S3,aws-s3-res,39.3,USD,Engineering,Data Platform,Production
aa17466a-73b2-4c2c-b012-f71c5bc693cd,2026-08-07,AWS,Lambda,aws-lambda-res,9.82,USD,Finance,Payments,Production
c781134f-4a99-4b90-94e1-edf458344c96,2026-08-08,AWS,EC2,aws-ec2-res,100.86,USD,Engineering,Backend Core,Production
1fe220a0-92a4-4d74-8941-c669ea48d5cd,2026-08-08,AWS,RDS,aws-rds-res,72.15,USD,Engineering,Backend Core,Production
dcb304f0-ea10-40e3-a4f2-78b6239cf870,2026-08-08,AWS,S3,aws-s3-res,28.31,USD,Engineering,Data Platform,Production
a6557b97-60b9-43fd-b562-c86f545d50be,2026-08-08,AWS,Lambda,aws-lambda-res,7.71,USD,Finance,Payments,Production
2debd154-8cd6-4dc8-9356-cfc4cd4834e2,2026-08-09,AWS,EC2,aws-ec2-res,104.21,USD,Engineering,Backend Core,Production
8772ca26-73fc-44ad-b97b-14ef4e1b1dec,2026-08-09,AWS,RDS,aws-rds-res,70.5,USD,Engineering,Backend Core,Production
1782ed71-2bb5-42b5-97d5-d9900af0def5,2026-08-09,AWS,S3,aws-s3-res,30.41,USD,Engineering,Data Platform,Production
e54daca4-77ff-4e4c-b608-04617aab9289,2026-08-09,AWS,Lambda,aws-lambda-res,8.12,USD,Finance,Payments,Production
623744a7-78f0-4ad5-bcab-c4a9abf7fa04,2026-08-10,AWS,EC2,aws-ec2-res,382.18,USD,Engineering,Backend Core,Production
6f1530cb-b34b-4c39-8589-fe5015b5c83a,2026-08-10,AWS,RDS,aws-rds-res,84.69,USD,Engineering,Backend Core,Production
b2ba9e7a-138d-4a35-aa0f-bced515d3492,2026-08-10,AWS,S3,aws-s3-res,38.09,USD,Engineering,Data Platform,Production
3ffbd3d6-4611-476f-acf0-1d286bd8e9dd,2026-08-10,AWS,Lambda,aws-lambda-res,10.16,USD,Finance,Payments,Production
39ab8dc0-6501-4209-9a0a-ea0668992858,2026-08-11,AWS,EC2,aws-ec2-res,126.73,USD,Engineering,Backend Core,Production
eaa752ed-c132-41f0-9da4-c07196356599,2026-08-11,AWS,RDS,aws-rds-res,94.53,USD,Engineering,Backend Core,Production
27d2e741-3869-4aa1-ae14-9d912ecd2976,2026-08-11,AWS,S3,aws-s3-res,35.27,USD,Engineering,Data Platform,Production
c801e005-c21a-449d-80f6-618cc7bc3929,2026-08-11,AWS,Lambda,aws-lambda-res,10.5,USD,Finance,Payments,Production
20a5a9ef-6efb-4533-93f8-c88a8c6a6476,2026-08-12,AWS,EC2,aws-ec2-res,145.33,USD,Engineering,Backend Core,Production
886b737a-5fd2-472a-b26e-6f1aef337617,2026-08-12,AWS,RDS,aws-rds-res,90.97,USD,Engineering,Backend Core,Production
8169dad7-d10d-4667-b6b1-93cd7f70881d,2026-08-12,AWS,S3,aws-s3-res,35.02,USD,Engineering,Data Platform,Production
f5d9608e-f780-466e-8980-3a0af021d4a6,2026-08-12,AWS,Lambda,aws-lambda-res,10.72,USD,Finance,Payments,Production
76375eca-608e-4f95-b2ba-e94dfba00704,2026-08-13,AWS,EC2,aws-ec2-res,126.37,USD,Engineering,Backend Core,Production
11e4c10d-d1fd-49be-91d9-4d4171de4865,2026-08-13,AWS,RDS,aws-rds-res,84.34,USD,Engineering,Backend Core,Production
b40d7a23-e4cb-45f5-8f19-17656f54436a,2026-08-13,AWS,S3,aws-s3-res,35.27,USD,Engineering,Data Platform,Production
d4101323-a5c4-4baf-abb8-6efffb3c8423,2026-08-13,AWS,Lambda,aws-lambda-res,10.2,USD,Finance,Payments,Production
d2d004a7-a40a-43b5-9456-5ff25bd4b0f3,2026-08-14,AWS,EC2,aws-ec2-res,138.29,USD,Engineering,Backend Core,Production
21f7132a-739c-4a56-a9e8-f4e310eaec69,2026-08-14,AWS,RDS,aws-rds-res,94.88,USD,Engineering,Backend Core,Production
26b3cd11-9fef-471f-8156-5f71c0869765,2026-08-14,AWS,S3,aws-s3-res,39.18,USD,Engineering,Data Platform,Production
76ffff41-e55b-4d11-bfb0-c7c46ff9c41c,2026-08-14,AWS,Lambda,aws-lambda-res,10.31,USD,Finance,Payments,Production
94d3cb25-64b3-4f51-ac84-03cf1f804d7b,2026-08-15,AWS,EC2,aws-ec2-res,115.75,USD,Engineering,Backend Core,Production
c5608231-7178-43fb-acd9-b918ec025f6f,2026-08-15,AWS,RDS,aws-rds-res,69.16,USD,Engineering,Backend Core,Production
c4494ea3-8dd7-48ba-8fa4-f49105e67aed,2026-08-15,AWS,S3,aws-s3-res,29.15,USD,Engineering,Data Platform,Production
24cc1ba2-df9f-4304-9f96-60974399c1c8,2026-08-15,AWS,Lambda,aws-lambda-res,8.61,USD,Finance,Payments,Production
1b6fc903-6a09-4eb1-ba08-3958a49c8195,2026-08-16,AWS,EC2,aws-ec2-res,111.66,USD,Engineering,Backend Core,Production
d929d8a1-9bd7-465c-bab5-3540ed693541,2026-08-16,AWS,RDS,aws-rds-res,71.37,USD,Engineering,Backend Core,Production
a4737d2a-94e8-4122-887c-3a6ddd5011af,2026-08-16,AWS,S3,aws-s3-res,30.98,USD,Engineering,Data Platform,Production
64fe87cc-3af7-4917-b9e9-a21ec65533b4,2026-08-16,AWS,Lambda,aws-lambda-res,8.03,USD,Finance,Payments,Production
3e7a309f-ec81-4e13-ab9d-506cf365009d,2026-08-17,AWS,EC2,aws-ec2-res,128.1,USD,Engineering,Backend Core,Production
851ca6fd-593b-4c1c-90b7-93bb93247a7a,2026-08-17,AWS,RDS,aws-rds-res,86.68,USD,Engineering,Backend Core,Production
d9ea45a8-7cc5-4963-bce3-baaac0485cf4,2026-08-17,AWS,S3,aws-s3-res,40.28,USD,Engineering,Data Platform,Production
c2a80c2b-93aa-409f-9039-7b0e1cffb1e8,2026-08-17,AWS,Lambda,aws-lambda-res,10.72,USD,Finance,Payments,Production
e2a20bf0-a416-4d47-8df8-9b6129a160e0,2026-08-18,AWS,EC2,aws-ec2-res,136.19,USD,Engineering,Backend Core,Production
33076737-d9cd-4f14-9313-a94649e4b1fd,2026-08-18,AWS,RDS,aws-rds-res,90.31,USD,Engineering,Backend Core,Production
5d311cdb-2898-4599-84ef-1d4e1092eb0c,2026-08-18,AWS,S3,aws-s3-res,35.24,USD,Engineering,Data Platform,Production
de4b3ab6-5c06-445e-9359-7e636ff4987f,2026-08-18,AWS,Lambda,aws-lambda-res,10.06,USD,Finance,Payments,Production
7d9d8ad1-90f2-4fe9-978d-8887e69dd7b6,2026-08-19,AWS,EC2,aws-ec2-res,132.19,USD,Engineering,Backend Core,Production
1c2f51ec-95c8-425e-bff9-0b02ab8f2625,2026-08-19,AWS,RDS,aws-rds-res,82.78,USD,Engineering,Backend Core,Production
937a5b72-c6d7-4e85-8747-75e92e6b0d79,2026-08-19,AWS,S3,aws-s3-res,38.41,USD,Engineering,Data Platform,Production
6a78ce20-3fdc-4c74-a17d-458adf9bf5e5,2026-08-19,AWS,Lambda,aws-lambda-res,10.7,USD,Finance,Payments,Production
bfa936f6-74ae-4a1a-bb37-90beeb9fa722,2026-08-20,AWS,EC2,aws-ec2-res,142.7,USD,Engineering,Backend Core,Production
1e1c73a7-16c4-4333-a352-7bcff047e0af,2026-08-20,AWS,RDS,aws-rds-res,93.9,USD,Engineering,Backend Core,Production
666051e5-49bb-4095-991f-37709aeaaf55,2026-08-20,AWS,S3,aws-s3-res,38.93,USD,Engineering,Data Platform,Production
8b0311b5-ce4b-4afd-85c7-fb78812dd973,2026-08-20,AWS,Lambda,aws-lambda-res,10.0,USD,Finance,Payments,Production
55987d7a-cfed-4cd0-b813-f98a67524023,2026-08-21,AWS,EC2,aws-ec2-res,127.2,USD,Engineering,Backend Core,Production
bb31dc61-58b9-4233-bf93-0e68d8d6ef9b,2026-08-21,AWS,RDS,aws-rds-res,88.62,USD,Engineering,Backend Core,Production
5dfbf800-f33f-44be-bd79-7cc962abc1f9,2026-08-21,AWS,S3,aws-s3-res,35.94,USD,Engineering,Data Platform,Production
39532916-de82-406c-945c-d09ef5dd7781,2026-08-21,AWS,Lambda,aws-lambda-res,9.91,USD,Finance,Payments,Production
ff02f3bb-113e-4fe4-9047-5a69efa864c4,2026-08-22,AWS,EC2,aws-ec2-res,104.98,USD,Engineering,Backend Core,Production
8e391654-e02b-456a-a658-635f0015128b,2026-08-22,AWS,RDS,aws-rds-res,66.62,USD,Engineering,Backend Core,Production
664f815a-9d6b-4cd5-83e5-d62b846dadbc,2026-08-22,AWS,S3,aws-s3-res,32.16,USD,Engineering,Data Platform,Production
78ba319f-ef93-476a-b0ab-b585c5b31881,2026-08-22,AWS,Lambda,aws-lambda-res,7.69,USD,Finance,Payments,Production
8765adff-78ca-4f48-876b-cc6c1487281a,2026-08-23,AWS,EC2,aws-ec2-res,115.93,USD,Engineering,Backend Core,Production
b477e659-403d-49ad-827e-be3bcdf173d7,2026-08-23,AWS,RDS,aws-rds-res,77.25,USD,Engineering,Backend Core,Production
3f89650f-a2de-4cff-a7fd-27abd7d070f3,2026-08-23,AWS,S3,aws-s3-res,31.93,USD,Engineering,Data Platform,Production
45fcf2b4-7a5f-42d8-ab0b-82ed99735e2e,2026-08-23,AWS,Lambda,aws-lambda-res,8.02,USD,Finance,Payments,Production
20eb1860-8178-4382-843c-a399a2303618,2026-08-24,AWS,EC2,aws-ec2-res,132.04,USD,Engineering,Backend Core,Production
74effa7f-5f14-489d-9965-54eb0f23b0b4,2026-08-24,AWS,RDS,aws-rds-res,87.41,USD,Engineering,Backend Core,Production
fb383760-2031-4189-b91c-8f64a25ecd5b,2026-08-24,AWS,S3,aws-s3-res,36.41,USD,Engineering,Data Platform,Production
3438502a-9576-4749-81fc-07d127bbce5c,2026-08-24,AWS,Lambda,aws-lambda-res,10.27,USD,Finance,Payments,Production
54cc50dd-9957-4f8f-989b-95118c83e873,2026-08-24,AWS,EC2,245542443,150000.0,USD,Engineering,Platform,Production
be2e6819-6a02-41c5-b5c0-74d4e9100250,2026-08-24,AWS,EC2,aws-ec2-res,123400.0,USD,Engineering,Platform,Production
