ID,Date,Provider,Service,Resource ID,Amount,Currency,Cost Center,Team,Environment
d005de20-9468-484a-aa6e-d5d5c08b56bb,2026-06-12,GCP,Cloud Storage,gcp-cloud storage-res,13.53,USD,Data Science,Machine Learning,Production
efbf8fac-96f7-4546-80a8-31c766458709,2026-06-13,AWS,EC2,aws-ec2-res,105.13,USD,Engineering,Backend Core,Production
9c352c2e-7f89-4156-ba84-e9293b98b272,2026-06-13,AWS,RDS,aws-rds-res,61.73,USD,Engineering,Backend Core,Production
20dd1c2b-9396-404f-9571-7cbf17f73437,2026-06-13,AWS,S3,aws-s3-res,27.11,USD,Engineering,Data Platform,Production
205e1672-430e-4e7d-bbed-25fe4bef4729,2026-06-13,AWS,Lambda,aws-lambda-res,7.15,USD,Finance,Payments,Production
021e93c7-968d-47e3-8e71-384578f323c0,2026-06-13,AWS,EBS,aws-ebs-res,12.12,USD,Infrastructure,DevOps,Staging
6573ecc3-095d-4014-a3c7-375e5dbadd09,2026-06-13,AZURE,Virtual Machines,azure-virtual machines-res,30.89,USD,Finance,Risk Modeling,Production
112eca0e-666c-4f7c-813e-9a4fba94d6b7,2026-06-13,AZURE,Azure SQL,azure-azure sql-res,36.2,USD,Finance,Accounting,Production
b2a1b891-a815-440d-850d-377dbf871424,2026-06-13,AZURE,Blob Storage,azure-blob storage-res,12.59,USD,Legal,Compliance,Production
f6893d38-549c-4f81-a9f2-e62885f42101,2026-06-13,GCP,BigQuery,gcp-bigquery-res,63.38,USD,Data Science,BI & Analytics,Production
b16b2981-c064-4eb9-8d24-8f2f54290feb,2026-06-13,GCP,Compute Engine,gcp-compute engine-res,22.64,USD,Data Science,Machine Learning,Production
22fb4fe8-c57e-44d4-b395-0a3a10d759dd,2026-06-13,GCP,Cloud Storage,gcp-cloud storage-res,9.89,USD,Data Science,Machine Learning,Production
918ea122-9a40-44b9-98da-086c4dacc95a,2026-06-14,AWS,EC2,aws-ec2-res,96.54,USD,Engineering,Backend Core,Production
14931c84-3811-4053-8375-adb3ffe740af,2026-06-14,AWS,RDS,aws-rds-res,65.38,USD,Engineering,Backend Core,Production
e67ba2bd-ff8a-4d6e-9923-f60937dd0cca,2026-06-14,AWS,S3,aws-s3-res,27.92,USD,Engineering,Data Platform,Production
90b620fa-5640-4fdd-9a7d-ade46a18812d,2026-06-14,AWS,Lambda,aws-lambda-res,7.84,USD,Finance,Payments,Production
914a9571-8646-4bba-827f-236b86a9cfc5,2026-06-14,AWS,EBS,aws-ebs-res,12.31,USD,Infrastructure,DevOps,Staging
bc1ac194-6d05-49ee-bc35-82f8d26ff0f7,2026-06-14,AZURE,Virtual Machines,azure-virtual machines-res,30.04,USD,Finance,Risk Modeling,Production
18f5d9a8-03f0-4048-877c-d0655913a6b1,2026-06-14,AZURE,Azure SQL,azure-azure sql-res,36.64,USD,Finance,Accounting,Production
4d1d4886-62ca-4ffd-8a59-a8faf4604ab9,2026-06-14,AZURE,Blob Storage,azure-blob storage-res,12.26,USD,Legal,Compliance,Production
c5e6557f-689b-4802-9ae8-ebc778977513,2026-06-14,GCP,BigQuery,gcp-bigquery-res,62.89,USD,Data Science,BI & Analytics,Production
96a7d832-4c97-4c5f-860e-5a3889161fe0,2026-06-14,GCP,Compute Engine,gcp-compute engine-res,23.68,USD,Data Science,Machine Learning,Production
2d38cada-69cb-454c-9e2a-d56486b80c10,2026-06-14,GCP,Cloud Storage,gcp-cloud storage-res,11.27,USD,Data Science,Machine Learning,Production
207f6bbe-65cf-4fe3-9f62-8391a0fc11ff,2026-06-15,AWS,EC2,aws-ec2-res,122.99,USD,Engineering,Backend Core,Production
a6a4fcd1-8124-41db-baac-1f40d1e0b822,2026-06-15,AWS,RDS,aws-rds-res,80.16,USD,Engineering,Backend Core,Production
8f61f010-f7d6-4644-bc96-218a3408ad61,2026-06-15,AWS,S3,aws-s3-res,34.55,USD,Engineering,Data Platform,Production
4fa3e7d2-b69c-4ab4-b633-db38c14320ae,2026-06-15,AWS,Lambda,aws-lambda-res,9.11,USD,Finance,Payments,Production
2d08975a-d52a-4c79-bb0c-6971f7300002,2026-06-15,AWS,EBS,aws-ebs-res,14.08,USD,Infrastructure,DevOps,Staging
6ea0343b-a499-4157-92bb-bf26348b8de3,2026-06-15,AZURE,Virtual Machines,azure-virtual machines-res,40.37,USD,Finance,Risk Modeling,Production
3fc6f62e-a328-4be9-bd6e-e1e996f4a8e8,2026-06-15,AZURE,Azure SQL,azure-azure sql-res,46.22,USD,Finance,Accounting,Production
d12c53b6-014c-41e2-8884-1b0f0ad24934,2026-06-15,AZURE,Blob Storage,azure-blob storage-res,15.13,USD,Legal,Compliance,Production
2ab15d70-d43a-4be9-8613-ea4705933ef1,2026-06-15,GCP,BigQuery,gcp-bigquery-res,68.38,USD,Data Science,BI & Analytics,Production
666b5f4c-4c18-41b3-9ed4-a303a0b4f122,2026-06-15,GCP,Compute Engine,gcp-compute engine-res,29.11,USD,Data Science,Machine Learning,Production
afdce20b-e099-4ab6-9573-e46fbe9e294c,2026-06-15,GCP,Cloud Storage,gcp-cloud storage-res,13.83,USD,Data Science,Machine Learning,Production
3fa5b971-fb76-4c17-817e-dde559a08292,2026-06-16,AWS,EC2,aws-ec2-res,132.62,USD,Engineering,Backend Core,Production
93f21ecf-61cb-4e4c-a5f5-21c401fc4e8d,2026-06-16,AWS,RDS,aws-rds-res,84.39,USD,Engineering,Backend Core,Production
bbda2289-007b-4f99-a1e6-06e8b5f55bdd,2026-06-16,AWS,S3,aws-s3-res,36.1,USD,Engineering,Data Platform,Production
0e79b3e2-a19f-42a5-9da4-7bcb263e7b12,2026-06-16,AWS,Lambda,aws-lambda-res,8.52,USD,Finance,Payments,Production
05f4b16a-7014-4f38-a966-720dfcf74687,2026-06-16,AWS,EBS,aws-ebs-res,15.19,USD,Infrastructure,DevOps,Staging
9e41eb71-2aaf-4b5e-9d5a-cdbfdfcf1a95,2026-06-16,AZURE,Virtual Machines,azure-virtual machines-res,38.54,USD,Finance,Risk Modeling,Production
d40a33f7-b929-4aad-bd8c-2558803a596a,2026-06-16,AZURE,Azure SQL,azure-azure sql-res,43.92,USD,Finance,Accounting,Production
9b29c08b-dbf8-4ce8-a7e5-17eae4d06789,2026-06-16,AZURE,Blob Storage,azure-blob storage-res,17.27,USD,Legal,Compliance,Production
cd4cd02d-7ce2-4adf-a531-a1e5f1c44799,2026-06-16,GCP,BigQuery,gcp-bigquery-res,77.64,USD,Data Science,BI & Analytics,Production
dba15f27-fd89-4d58-bdaf-f2f91ebc84a5,2026-06-16,GCP,Compute Engine,gcp-compute engine-res,31.98,USD,Data Science,Machine Learning,Production
85d87887-19d0-473a-8308-d7c5cc4c230d,2026-06-16,GCP,Cloud Storage,gcp-cloud storage-res,13.91,USD,Data Science,Machine Learning,Production
59fa7b06-8d82-46ad-8622-85535419d67b,2026-06-17,AWS,EC2,aws-ec2-res,124.26,USD,Engineering,Backend Core,Production
f8f7ccbc-6682-4b3d-a4c7-8f3546821e5b,2026-06-17,AWS,RDS,aws-rds-res,82.53,USD,Engineering,Backend Core,Production
79fa13a6-5898-4df7-949f-7f589fb8f2fa,2026-06-17,AWS,S3,aws-s3-res,32.16,USD,Engineering,Data Platform,Production
8ca29208-270f-49fb-a847-552963d60ee3,2026-06-17,AWS,Lambda,aws-lambda-res,8.8,USD,Finance,Payments,Production
9af7e0fe-efe5-4bb1-920a-5301c3161394,2026-06-17,AWS,EBS,aws-ebs-res,14.43,USD,Infrastructure,DevOps,Staging
3b8ff409-fcb3-4ca9-9d59-0450a5c07859,2026-06-17,AZURE,Virtual Machines,azure-virtual machines-res,39.15,USD,Finance,Risk Modeling,Production
6092b80f-a58d-4616-8a00-87daa798b546,2026-06-17,AZURE,Azure SQL,azure-azure sql-res,45.62,USD,Finance,Accounting,Production
c567793a-02d3-4d21-a5f0-f7fbbf01940b,2026-06-17,AZURE,Blob Storage,azure-blob storage-res,16.54,USD,Legal,Compliance,Production
de47280e-25bd-424f-9437-2614d2e3e7a3,2026-06-17,GCP,BigQuery,gcp-bigquery-res,73.28,USD,Data Science,BI & Analytics,Production
93504e1a-59c7-455b-b06a-4084a9d61b74,2026-06-17,GCP,Compute Engine,gcp-compute engine-res,32.53,USD,Data Science,Machine Learning,Production
778beba4-5a29-4b1c-a530-0eb209c77679,2026-06-17,GCP,Cloud Storage,gcp-cloud storage-res,13.54,USD,Data Science,Machine Learning,Production
b9f25188-ef2c-4ad1-a6fa-68448dc3707b,2026-06-18,AWS,EC2,aws-ec2-res,121.23,USD,Engineering,Backend Core,Production
40d4a589-0aa2-41a3-b6af-2af2cde2d0fc,2026-06-18,AWS,RDS,aws-rds-res,82.37,USD,Engineering,Backend Core,Production
db595ce3-dcee-434a-ae1d-7781cda7e223,2026-06-18,AWS,S3,aws-s3-res,34.83,USD,Engineering,Data Platform,Production
4f441378-1fb3-48a4-ab50-e103a0bd8247,2026-06-18,AWS,Lambda,aws-lambda-res,8.71,USD,Finance,Payments,Production
97dc6f71-90c9-4ed8-9ba2-441acd3c9db1,2026-06-18,AWS,EBS,aws-ebs-res,16.27,USD,Infrastructure,DevOps,Staging
8f86eaa6-e476-47e5-ac7c-55c7dc2b5b2e,2026-06-18,AZURE,Virtual Machines,azure-virtual machines-res,40.1,USD,Finance,Risk Modeling,Production
7bb53037-2d5e-4487-8c80-908a09014700,2026-06-18,AZURE,Azure SQL,azure-azure sql-res,42.46,USD,Finance,Accounting,Production
00094ce1-118c-4a1b-9fab-5d2a8f39405d,2026-06-18,AZURE,Blob Storage,azure-blob storage-res,17.0,USD,Legal,Compliance,Production
64bc5578-df33-4cba-a815-3d2734914221,2026-06-18,GCP,BigQuery,gcp-bigquery-res,69.53,USD,Data Science,BI & Analytics,Production
1b2920ce-2741-4515-8bab-09b4478782c1,2026-06-18,GCP,Compute Engine,gcp-compute engine-res,28.67,USD,Data Science,Machine Learning,Production
f9f933f3-67bd-4d80-a723-d228623af4a3,2026-06-18,GCP,Cloud Storage,gcp-cloud storage-res,12.16,USD,Data Science,Machine Learning,Production
6b9c6be6-842b-4945-8ea3-7d418199861d,2026-06-19,AWS,EC2,aws-ec2-res,130.49,USD,Engineering,Backend Core,Production
303ef2c3-214a-4752-9d9e-7322b8f61fd3,2026-06-19,AWS,RDS,aws-rds-res,80.1,USD,Engineering,Backend Core,Production
810b9843-07eb-49cd-bb2f-67dc008559d1,2026-06-19,AWS,S3,aws-s3-res,37.25,USD,Engineering,Data Platform,Production
83438b48-ea04-4433-b98d-69614cda39ad,2026-06-19,AWS,Lambda,aws-lambda-res,9.88,USD,Finance,Payments,Production
aa565a35-346b-4e26-aa85-360738ebb967,2026-06-19,AWS,EBS,aws-ebs-res,14.57,USD,Infrastructure,DevOps,Staging
2e47d52d-dd4a-48a8-8e6d-d2b233d78fb5,2026-06-19,AZURE,Virtual Machines,azure-virtual machines-res,39.8,USD,Finance,Risk Modeling,Production
24dd6ade-ba81-4031-9473-5914fc2f3fe3,2026-06-19,AZURE,Azure SQL,azure-azure sql-res,48.24,USD,Finance,Accounting,Production
be973a24-c073-487b-87e7-7957a2ed6e43,2026-06-19,AZURE,Blob Storage,azure-blob storage-res,16.29,USD,Legal,Compliance,Production
3bae6443-197a-4223-ad56-35550e645907,2026-06-19,GCP,BigQuery,gcp-bigquery-res,68.25,USD,Data Science,BI & Analytics,Production
b0220655-f2dc-4171-bd58-bc1c0314534d,2026-06-19,GCP,Compute Engine,gcp-compute engine-res,32.44,USD,Data Science,Machine Learning,Production
69d7928c-4c97-4ab9-9453-400123fd5e8d,2026-06-19,GCP,Cloud Storage,gcp-cloud storage-res,13.15,USD,Data Science,Machine Learning,Production
9cadccb9-d74b-4914-b7fd-8f9e7d049516,2026-06-20,AWS,EC2,aws-ec2-res,99.56,USD,Engineering,Backend Core,Production
80935fcc-6661-4a91-b85b-4847e7a01e3c,2026-06-20,AWS,RDS,aws-rds-res,66.53,USD,Engineering,Backend Core,Production
f6c9ae84-9170-4c84-9af4-a82f494ff86a,2026-06-20,AWS,S3,aws-s3-res,29.23,USD,Engineering,Data Platform,Production
4a724b7d-1566-43eb-89ce-d3210c19313e,2026-06-20,AWS,Lambda,aws-lambda-res,7.97,USD,Finance,Payments,Production
736dface-805b-4308-9262-d9fe939f41a5,2026-06-20,AWS,EBS,aws-ebs-res,13.12,USD,Infrastructure,DevOps,Staging
9f1e3505-23e1-4b3e-86eb-3aa2fe17cde8,2026-06-20,AZURE,Virtual Machines,azure-virtual machines-res,33.12,USD,Finance,Risk Modeling,Production
a2bcfc72-28e0-4b43-bf18-a9e13de1ad4f,2026-06-20,AZURE,Azure SQL,azure-azure sql-res,37.62,USD,Finance,Accounting,Production
6cdb49c5-8c12-41f8-ba9b-3832ed1fc63e,2026-06-20,AZURE,Blob Storage,azure-blob storage-res,12.5,USD,Legal,Compliance,Production
16ecf5e4-7013-45bb-8977-1cf4fe760fab,2026-06-20,GCP,BigQuery,gcp-bigquery-res,64.01,USD,Data Science,BI & Analytics,Production
d7819256-580c-4276-ad25-4755f91f120b,2026-06-20,GCP,Compute Engine,gcp-compute engine-res,25.84,USD,Data Science,Machine Learning,Production
707b5dcb-ec29-4229-8bd9-2c5dcd2e816e,2026-06-20,GCP,Cloud Storage,gcp-cloud storage-res,11.08,USD,Data Science,Machine Learning,Production
c204a8db-242c-433e-adda-c23a73676bb7,2026-06-21,AWS,EC2,aws-ec2-res,108.14,USD,Engineering,Backend Core,Production
0894ed50-dccb-4d3d-8c6d-2533ed03a9e2,2026-06-21,AWS,RDS,aws-rds-res,68.92,USD,Engineering,Backend Core,Production
23cc3d40-9502-4e99-906b-53282f9f5bbe,2026-06-21,AWS,S3,aws-s3-res,27.83,USD,Engineering,Data Platform,Production
72eaf5c3-26aa-4b0b-8ced-5ca63b616028,2026-06-21,AWS,Lambda,aws-lambda-res,8.0,USD,Finance,Payments,Production
756b28fd-3486-400a-9be6-73f3760ee70c,2026-06-21,AWS,EBS,aws-ebs-res,12.89,USD,Infrastructure,DevOps,Staging
36aebdb6-1604-44cd-a667-b96c2b5aeb34,2026-06-21,AZURE,Virtual Machines,azure-virtual machines-res,29.81,USD,Finance,Risk Modeling,Production
bf3fd5a7-40c2-4b33-bd92-233fd827d2fe,2026-06-21,AZURE,Azure SQL,azure-azure sql-res,35.43,USD,Finance,Accounting,Production
17035096-8f3c-4e62-9d70-231f46f4a13e,2026-06-21,AZURE,Blob Storage,azure-blob storage-res,13.49,USD,Legal,Compliance,Production
9d8447ca-8dbc-4361-8b6a-4f764795d3ee,2026-06-21,GCP,BigQuery,gcp-bigquery-res,63.44,USD,Data Science,BI & Analytics,Production
1acea30f-de90-4ac7-bc55-77a0d8d91f58,2026-06-21,GCP,Compute Engine,gcp-compute engine-res,26.05,USD,Data Science,Machine Learning,Production
370f1166-d8b4-46a3-b254-591a9e231916,2026-06-21,GCP,Cloud Storage,gcp-cloud storage-res,11.01,USD,Data Science,Machine Learning,Production
93e74a49-a86c-431f-905b-908a30ade5af,2026-06-22,AWS,EC2,aws-ec2-res,115.81,USD,Engineering,Backend Core,Production
50dfa8df-75e8-445c-8ab4-e61b5002be10,2026-06-22,AWS,RDS,aws-rds-res,86.06,USD,Engineering,Backend Core,Production
65078bfd-07d2-44aa-85b8-33c36c01c338,2026-06-22,AWS,S3,aws-s3-res,32.72,USD,Engineering,Data Platform,Production
f2a97a2a-1382-4c32-810b-091db014fcd4,2026-06-22,AWS,Lambda,aws-lambda-res,8.73,USD,Finance,Payments,Production
cb42f482-3e4f-4395-a797-7ec40402ff70,2026-06-22,AWS,EBS,aws-ebs-res,14.98,USD,Infrastructure,DevOps,Staging
9ae76419-dd75-40ee-a16c-f24ebd81f5b4,2026-06-22,AZURE,Virtual Machines,azure-virtual machines-res,36.91,USD,Finance,Risk Modeling,Production
0afc277b-2d84-4956-823a-07adc8cc41cb,2026-06-22,AZURE,Azure SQL,azure-azure sql-res,45.35,USD,Finance,Accounting,Production
d3cfe266-fbc2-49a9-9e06-92405a8cc2c9,2026-06-22,AZURE,Blob Storage,azure-blob storage-res,17.29,USD,Legal,Compliance,Production
2bdd4b2a-4ef3-47e9-9670-284ed85425d1,2026-06-22,GCP,BigQuery,gcp-bigquery-res,75.94,USD,Data Science,BI & Analytics,Production
81b503f5-25b3-4068-aa0c-5dfc5638eedf,2026-06-22,GCP,Compute Engine,gcp-compute engine-res,29.34,USD,Data Science,Machine Learning,Production
57c3ef66-f692-4e65-9b05-8c280a4045c0,2026-06-22,GCP,Cloud Storage,gcp-cloud storage-res,13.52,USD,Data Science,Machine Learning,Production
d9d907f3-aa9f-4b4f-a936-7c47aa600cbc,2026-06-23,AWS,EC2,aws-ec2-res,127.37,USD,Engineering,Backend Core,Production
f8c747e2-3a79-43bb-abae-6ceef24579f3,2026-06-23,AWS,RDS,aws-rds-res,79.8,USD,Engineering,Backend Core,Production
6fe8e6ff-dcb6-4639-afb0-f593568466c4,2026-06-23,AWS,S3,aws-s3-res,34.62,USD,Engineering,Data Platform,Production
17fb2500-9222-4c37-a30e-17a37af5df89,2026-06-23,AWS,Lambda,aws-lambda-res,9.67,USD,Finance,Payments,Production
9340b62a-e65d-4119-b94c-e3fabf65ff35,2026-06-23,AWS,EBS,aws-ebs-res,16.0,USD,Infrastructure,DevOps,Staging
36c4c5ac-2a61-400f-92e5-1ae207b62576,2026-06-23,AZURE,Virtual Machines,azure-virtual machines-res,37.92,USD,Finance,Risk Modeling,Production
b9410dd7-8c41-405b-a288-ad30a1b0c832,2026-06-23,AZURE,Azure SQL,azure-azure sql-res,46.41,USD,Finance,Accounting,Production
cfc23149-b4ce-4eb6-b778-318cd52cbbfa,2026-06-23,AZURE,Blob Storage,azure-blob storage-res,16.77,USD,Legal,Compliance,Production
6685fb7a-29d2-4e04-bbd9-b5d25f37c2a3,2026-06-23,GCP,BigQuery,gcp-bigquery-res,75.68,USD,Data Science,BI & Analytics,Production
f1031919-4d15-4076-ae9e-50e9d4da1324,2026-06-23,GCP,Compute Engine,gcp-compute engine-res,30.71,USD,Data Science,Machine Learning,Production
93263794-5377-47d2-acb1-0fbfea7b0d35,2026-06-23,GCP,Cloud Storage,gcp-cloud storage-res,12.1,USD,Data Science,Machine Learning,Production
9e880c33-8ce0-4e75-a0b7-cf8e41b1824f,2026-06-24,AWS,EC2,aws-ec2-res,123.54,USD,Engineering,Backend Core,Production
28a7421e-ad78-45eb-b2ea-07a5fad69bf0,2026-06-24,AWS,RDS,aws-rds-res,88.75,USD,Engineering,Backend Core,Production
0698f0dc-87e2-4a72-9526-11600837a16a,2026-06-24,AWS,S3,aws-s3-res,36.05,USD,Engineering,Data Platform,Production
5fd3d398-9011-42ee-884e-90d50736f1e8,2026-06-24,AWS,Lambda,aws-lambda-res,10.06,USD,Finance,Payments,Production
755e3c32-7e23-490b-aa33-f90fa6d351c9,2026-06-24,AWS,EBS,aws-ebs-res,16.06,USD,Infrastructure,DevOps,Staging
3c5bbe97-d600-4db5-adfb-abfcf6181269,2026-06-24,AZURE,Virtual Machines,azure-virtual machines-res,36.74,USD,Finance,Risk Modeling,Production
c36568ee-77f7-420f-88c7-d44e5019a9fc,2026-06-24,AZURE,Azure SQL,azure-azure sql-res,47.97,USD,Finance,Accounting,Production
d6e978fa-c81a-4859-aa5f-39fb0ec94d54,2026-06-24,AZURE,Blob Storage,azure-blob storage-res,17.03,USD,Legal,Compliance,Production
8d67f1dd-2c7e-40d3-a113-bc3d5b4e3a7d,2026-06-24,GCP,BigQuery,gcp-bigquery-res,80.22,USD,Data Science,BI & Analytics,Production
cf2fe62f-be8e-43ad-ada7-be20b358f391,2026-06-24,GCP,Compute Engine,gcp-compute engine-res,31.92,USD,Data Science,Machine Learning,Production
4599da7e-5ae9-4b79-9b25-83ee54302248,2026-06-24,GCP,Cloud Storage,gcp-cloud storage-res,13.5,USD,Data Science,Machine Learning,Production
8f0bc96c-cd12-404a-971a-df2a60f84428,2026-06-25,AWS,EC2,aws-ec2-res,135.25,USD,Engineering,Backend Core,Production
ebe51b17-6328-4a63-8e43-db83bbd7105e,2026-06-25,AWS,RDS,aws-rds-res,88.07,USD,Engineering,Backend Core,Production
ee7d54cd-6976-43fc-ab3f-3fe438fa9492,2026-06-25,AWS,S3,aws-s3-res,36.46,USD,Engineering,Data Platform,Production
4ab0fe0a-67f0-4578-ab14-c2d6871057d5,2026-06-25,AWS,Lambda,aws-lambda-res,9.68,USD,Finance,Payments,Production
fc922e53-b558-44f6-a504-0f2424e19c3e,2026-06-25,AWS,EBS,aws-ebs-res,14.79,USD,Infrastructure,DevOps,Staging
e388d250-1639-474c-ace2-8aae9a8dbd1b,2026-06-25,AZURE,Virtual Machines,azure-virtual machines-res,41.07,USD,Finance,Risk Modeling,Production
5fe4b63f-f59a-4f3a-a3ce-79db9d241d13,2026-06-25,AZURE,Azure SQL,azure-azure sql-res,44.05,USD,Finance,Accounting,Production
1f6ea846-e897-4f42-9ffb-72d57ab5c85b,2026-06-25,AZURE,Blob Storage,azure-blob storage-res,16.35,USD,Legal,Compliance,Production
c4bcca59-9a5f-4316-bad4-2566d1f94d42,2026-06-25,GCP,BigQuery,gcp-bigquery-res,71.76,USD,Data Science,BI & Analytics,Production
7dcda39e-5d1b-4372-bee1-13550538e7e1,2026-06-25,GCP,Compute Engine,gcp-compute engine-res,31.63,USD,Data Science,Machine Learning,Production
55ed7af4-93bd-4a06-ad4e-db3f3b0b6582,2026-06-25,GCP,Cloud Storage,gcp-cloud storage-res,13.64,USD,Data Science,Machine Learning,Production
49e1146f-82a8-4e15-b7d2-7cb6522dac30,2026-06-26,AWS,EC2,aws-ec2-res,121.98,USD,Engineering,Backend Core,Production
5fba8df7-87b9-45e5-8a1c-aaaf9265dfde,2026-06-26,AWS,RDS,aws-rds-res,83.65,USD,Engineering,Backend Core,Production
38301a20-639b-4d3f-a8bc-bd8aa575354f,2026-06-26,AWS,S3,aws-s3-res,36.3,USD,Engineering,Data Platform,Production
294beea8-7b86-43b6-9e91-85713eeb9e9e,2026-06-26,AWS,Lambda,aws-lambda-res,8.97,USD,Finance,Payments,Production
4f761d44-3c25-47c3-be1a-11b026d77445,2026-06-26,AWS,EBS,aws-ebs-res,14.42,USD,Infrastructure,DevOps,Staging
c43fde15-326d-418a-aa81-fac161b18c95,2026-06-26,AZURE,Virtual Machines,azure-virtual machines-res,37.1,USD,Finance,Risk Modeling,Production
0c660b41-4276-4899-b9d7-0c634ef8f550,2026-06-26,AZURE,Azure SQL,azure-azure sql-res,47.36,USD,Finance,Accounting,Production
1e2cc529-052c-46e4-a13e-30107e16ecef,2026-06-26,AZURE,Blob Storage,azure-blob storage-res,17.77,USD,Legal,Compliance,Production
5ec33fb9-22d2-420c-8459-83aa40102c4b,2026-06-26,GCP,BigQuery,gcp-bigquery-res,75.37,USD,Data Science,BI & Analytics,Production
aeef5adb-4939-4228-8741-84d21b62eeb3,2026-06-26,GCP,Compute Engine,gcp-compute engine-res,31.64,USD,Data Science,Machine Learning,Production
d1af373c-fb47-4383-858c-6adf7109c252,2026-06-26,GCP,Cloud Storage,gcp-cloud storage-res,12.96,USD,Data Science,Machine Learning,Production
29d7d4a8-1954-4c18-9f5e-8712b02b362d,2026-06-27,AWS,EC2,aws-ec2-res,95.79,USD,Engineering,Backend Core,Production
f769c25b-a0b7-4b8c-85ff-3d51039dd165,2026-06-27,AWS,RDS,aws-rds-res,67.53,USD,Engineering,Backend Core,Production
711237db-80b1-41ee-89d0-b595162b1ecd,2026-06-27,AWS,S3,aws-s3-res,28.47,USD,Engineering,Data Platform,Production
8e260578-939a-419a-a956-4c1c31bccd7c,2026-06-27,AWS,Lambda,aws-lambda-res,7.62,USD,Finance,Payments,Production
18f17f4c-b231-4198-9f79-1c876b1a4899,2026-06-27,AWS,EBS,aws-ebs-res,11.87,USD,Infrastructure,DevOps,Staging
7663f5a9-4473-451d-9892-9c05f787d281,2026-06-27,AZURE,Virtual Machines,azure-virtual machines-res,30.12,USD,Finance,Risk Modeling,Production
d92b4e36-b30c-418f-9055-2a80689666fb,2026-06-27,AZURE,Azure SQL,azure-azure sql-res,39.66,USD,Finance,Accounting,Production
adeb619f-45a1-40e6-8b9e-bd3935a597ce,2026-06-27,AZURE,Blob Storage,azure-blob storage-res,12.77,USD,Legal,Compliance,Production
b2d0ac1e-4e2b-48ed-aa0d-30851210e9b5,2026-06-27,GCP,BigQuery,gcp-bigquery-res,58.13,USD,Data Science,BI & Analytics,Production
64966743-b663-4aee-bfbf-83c5103da4f7,2026-06-27,GCP,Compute Engine,gcp-compute engine-res,24.22,USD,Data Science,Machine Learning,Production
e1a85e70-9cbc-4818-9b03-d411333b9400,2026-06-27,GCP,Cloud Storage,gcp-cloud storage-res,10.58,USD,Data Science,Machine Learning,Production
be43061a-e952-40cc-b77f-dc37eb7d3d30,2026-06-28,AWS,EC2,aws-ec2-res,109.19,USD,Engineering,Backend Core,Production
2474d3e3-812b-460f-b279-16baf4dd51ea,2026-06-28,AWS,RDS,aws-rds-res,65.3,USD,Engineering,Backend Core,Production
4e30e448-a1bf-4454-b978-bf28ce6a0f13,2026-06-28,AWS,S3,aws-s3-res,30.26,USD,Engineering,Data Platform,Production
3e30dfb7-32e1-4990-8d59-b65ce58c1a3c,2026-06-28,AWS,Lambda,aws-lambda-res,7.74,USD,Finance,Payments,Production
3a51902c-28e3-42da-bed0-248bf8b7309a,2026-06-28,AWS,EBS,aws-ebs-res,12.89,USD,Infrastructure,DevOps,Staging
f2601aab-37c7-47cc-b757-3dff5f6ba122,2026-06-28,AZURE,Virtual Machines,azure-virtual machines-res,29.79,USD,Finance,Risk Modeling,Production
0f20741b-1048-47b4-af01-5ed67787010d,2026-06-28,AZURE,Azure SQL,azure-azure sql-res,36.04,USD,Finance,Accounting,Production
64dd0daa-bbec-49d3-bf09-ba48642a94f8,2026-06-28,AZURE,Blob Storage,azure-blob storage-res,13.79,USD,Legal,Compliance,Production
dc6b2abb-1786-4e35-ac0d-9b8706ad0c20,2026-06-28,GCP,BigQuery,gcp-bigquery-res,56.82,USD,Data Science,BI & Analytics,Production
b082dda6-4591-48fe-96f9-b19a023a7174,2026-06-28,GCP,Compute Engine,gcp-compute engine-res,26.88,USD,Data Science,Machine Learning,Production
340b3fc2-4452-40e8-b520-d7d2e1bab7db,2026-06-28,GCP,Cloud Storage,gcp-cloud storage-res,9.94,USD,Data Science,Machine Learning,Production
88c2305a-185a-4fb9-9769-c2993c5b2ff4,2026-06-29,AWS,EC2,aws-ec2-res,131.48,USD,Engineering,Backend Core,Production
31294691-6bcf-44f3-8805-dccc09c981b4,2026-06-29,AWS,RDS,aws-rds-res,84.88,USD,Engineering,Backend Core,Production
0cd87569-4e5f-4db5-a716-ed7d0e3595b9,2026-06-29,AWS,S3,aws-s3-res,33.46,USD,Engineering,Data Platform,Production
701e1929-3335-4375-b008-eab250f2903d,2026-06-29,AWS,Lambda,aws-lambda-res,8.97,USD,Finance,Payments,Production
f727603a-ed41-4d2c-b748-b1442adddf2f,2026-06-29,AWS,EBS,aws-ebs-res,15.94,USD,Infrastructure,DevOps,Staging
9804d85d-abd2-41d0-a7f9-128759767cdd,2026-06-29,AZURE,Virtual Machines,azure-virtual machines-res,41.13,USD,Finance,Risk Modeling,Production
b880ae99-6a1e-40f0-a760-d51261150d6e,2026-06-29,AZURE,Azure SQL,azure-azure sql-res,46.74,USD,Finance,Accounting,Production
02d23820-b9df-4217-b809-906ff0ace447,2026-06-29,AZURE,Blob Storage,azure-blob storage-res,17.04,USD,Legal,Compliance,Production
3e8eb6f7-af8c-49a8-8333-aea7b3c3cc69,2026-06-29,GCP,BigQuery,gcp-bigquery-res,70.26,USD,Data Science,BI & Analytics,Production
